Time	Value	Arm	Bowl	Dosage pump	Drain pump	Water valve	Blow dryer	Duration
1927,992100	0x31	Stop	CW	Off	Off	Off	On	0,100070
1928,092170	0x33	Stop	CW	Off	Off	On	On	0,000015
1928,092185	0x31	Stop	CW	Off	Off	Off	On	0,099950
1928,192135	0x33	Stop	CW	Off	Off	On	On	0,000020
1928,192155	0x31	Stop	CW	Off	Off	Off	On	0,099985
1928,292140	0x33	Stop	CW	Off	Off	On	On	0,000020
1928,292160	0x31	Stop	CW	Off	Off	Off	On	0,100060
1928,392220	0x33	Stop	CW	Off	Off	On	On	0,000020
1928,392240	0x31	Stop	CW	Off	Off	Off	On	0,099940
1928,492180	0x33	Stop	CW	Off	Off	On	On	0,000020
1928,492200	0x31	Stop	CW	Off	Off	Off	On	0,100055
1928,592255	0x33	Stop	CW	Off	Off	On	On	0,000020
1928,592275	0x31	Stop	CW	Off	Off	Off	On	0,099935
1928,692210	0x33	Stop	CW	Off	Off	On	On	0,000020
1928,692230	0x31	Stop	CW	Off	Off	Off	On	0,100065
1928,792295	0x33	Stop	CW	Off	Off	On	On	0,000020
1928,792315	0x31	Stop	CW	Off	Off	Off	On	0,100060
1928,892375	0x33	Stop	CW	Off	Off	On	On	0,000020
1928,892395	0x31	Stop	CW	Off	Off	Off	On	0,099930
1928,992325	0x33	Stop	CW	Off	Off	On	On	0,000020
1928,992345	0x31	Stop	CW	Off	Off	Off	On	0,100060
1929,092405	0x33	Stop	CW	Off	Off	On	On	0,000020
1929,092425	0x31	Stop	CW	Off	Off	Off	On	0,099950
1929,192375	0x33	Stop	CW	Off	Off	On	On	0,000020
1929,192395	0x31	Stop	CW	Off	Off	Off	On	0,099990
1929,292385	0x33	Stop	CW	Off	Off	On	On	0,000020
1929,292405	0x31	Stop	CW	Off	Off	Off	On	0,100055
1929,392460	0x33	Stop	CW	Off	Off	On	On	0,000020
1929,392480	0x31	Stop	CW	Off	Off	Off	On	0,099940
1929,492420	0x33	Stop	CW	Off	Off	On	On	0,000020
1929,492440	0x31	Stop	CW	Off	Off	Off	On	0,100055
1929,592495	0x33	Stop	CW	Off	Off	On	On	0,000020
1929,592515	0x31	Stop	CW	Off	Off	Off	On	0,099935
1929,692450	0x33	Stop	CW	Off	Off	On	On	0,000020
1929,692470	0x31	Stop	CW	Off	Off	Off	On	0,100060
1929,792530	0x33	Stop	CW	Off	Off	On	On	0,000020
1929,792550	0x31	Stop	CW	Off	Off	Off	On	0,100065
1929,892615	0x33	Stop	CW	Off	Off	On	On	0,000020
1929,892635	0x31	Stop	CW	Off	Off	Off	On	0,099930
1929,992565	0x33	Stop	CW	Off	Off	On	On	0,000020
1929,992585	0x31	Stop	CW	Off	Off	Off	On	0,100065
1930,092650	0x33	Stop	CW	Off	Off	On	On	0,000020
1930,092670	0x31	Stop	CW	Off	Off	Off	On	0,099950
1930,192620	0x33	Stop	CW	Off	Off	On	On	0,000020
1930,192640	0x31	Stop	CW	Off	Off	Off	On	0,099985
1930,292625	0x33	Stop	CW	Off	Off	On	On	0,000020
1930,292645	0x31	Stop	CW	Off	Off	Off	On	0,100060
1930,392705	0x33	Stop	CW	Off	Off	On	On	0,000020
1930,392725	0x31	Stop	CW	Off	Off	Off	On	0,099935
1930,492660	0x33	Stop	CW	Off	Off	On	On	0,000015
1930,492675	0x31	Stop	CW	Off	Off	Off	On	0,100065
1930,592740	0x33	Stop	CW	Off	Off	On	On	0,000020
1930,592760	0x31	Stop	CW	Off	Off	Off	On	0,099935
1930,692695	0x33	Stop	CW	Off	Off	On	On	0,000020
1930,692715	0x31	Stop	CW	Off	Off	Off	On	0,100055
1930,792770	0x33	Stop	CW	Off	Off	On	On	0,000020
1930,792790	0x31	Stop	CW	Off	Off	Off	On	0,100070
1930,892860	0x33	Stop	CW	Off	Off	On	On	0,000020
1930,892880	0x31	Stop	CW	Off	Off	Off	On	0,099930
1930,992810	0x33	Stop	CW	Off	Off	On	On	0,000020
1930,992830	0x31	Stop	CW	Off	Off	Off	On	0,100060
1931,092890	0x33	Stop	CW	Off	Off	On	On	0,000020
1931,092910	0x31	Stop	CW	Off	Off	Off	On	0,099945
1931,192855	0x33	Stop	CW	Off	Off	On	On	0,000020
1931,192875	0x31	Stop	CW	Off	Off	Off	On	0,099995
1931,292870	0x33	Stop	CW	Off	Off	On	On	0,000020
1931,292890	0x31	Stop	CW	Off	Off	Off	On	0,100055
1931,392945	0x33	Stop	CW	Off	Off	On	On	0,000020
1931,392965	0x31	Stop	CW	Off	Off	Off	On	0,099935
1931,492900	0x33	Stop	CW	Off	Off	On	On	0,000020
1931,492920	0x31	Stop	CW	Off	Off	Off	On	0,100065
1931,592985	0x33	Stop	CW	Off	Off	On	On	0,000015
1931,593000	0x31	Stop	CW	Off	Off	Off	On	0,099935
1931,692935	0x33	Stop	CW	Off	Off	On	On	0,000020
1931,692955	0x31	Stop	CW	Off	Off	Off	On	0,100060
1931,793015	0x33	Stop	CW	Off	Off	On	On	0,000020
1931,793035	0x31	Stop	CW	Off	Off	Off	On	0,100060
1931,893095	0x33	Stop	CW	Off	Off	On	On	0,000020
1931,893115	0x31	Stop	CW	Off	Off	Off	On	0,099935
1931,993050	0x33	Stop	CW	Off	Off	On	On	0,000020
1931,993070	0x31	Stop	CW	Off	Off	Off	On	0,100065
1932,093135	0x33	Stop	CW	Off	Off	On	On	0,000020
1932,093155	0x31	Stop	CW	Off	Off	Off	On	0,099945
1932,193100	0x33	Stop	CW	Off	Off	On	On	0,000020
1932,193120	0x31	Stop	CW	Off	Off	Off	On	0,099995
1932,293115	0x33	Stop	CW	Off	Off	On	On	0,000020
1932,293135	0x31	Stop	CW	Off	Off	Off	On	0,100055
1932,393190	0x33	Stop	CW	Off	Off	On	On	0,000020
1932,393210	0x31	Stop	CW	Off	Off	Off	On	0,099935
1932,493145	0x33	Stop	CW	Off	Off	On	On	0,000015
1932,493160	0x31	Stop	CW	Off	Off	Off	On	0,100060
1932,593220	0x33	Stop	CW	Off	Off	On	On	0,000020
1932,593240	0x31	Stop	CW	Off	Off	Off	On	0,099945
1932,693185	0x33	Stop	CW	Off	Off	On	On	0,000020
1932,693205	0x31	Stop	CW	Off	Off	Off	On	0,100055
1932,793260	0x33	Stop	CW	Off	Off	On	On	0,000020
1932,793280	0x31	Stop	CW	Off	Off	Off	On	0,100065
1932,893345	0x33	Stop	CW	Off	Off	On	On	0,000020
1932,893365	0x31	Stop	CW	Off	Off	Off	On	0,099940
1932,993305	0x33	Stop	CW	Off	Off	On	On	0,000020
1932,993325	0x31	Stop	CW	Off	Off	Off	On	0,100060
1933,093385	0x33	Stop	CW	Off	Off	On	On	0,000020
1933,093405	0x31	Stop	CW	Off	Off	Off	On	0,099945
1933,193350	0x33	Stop	CW	Off	Off	On	On	0,000020
1933,193370	0x31	Stop	CW	Off	Off	Off	On	0,099985
1933,293355	0x33	Stop	CW	Off	Off	On	On	0,000020
1933,293375	0x31	Stop	CW	Off	Off	Off	On	0,100065
1933,393440	0x33	Stop	CW	Off	Off	On	On	0,000015
1933,393455	0x31	Stop	CW	Off	Off	Off	On	0,099935
1933,493390	0x33	Stop	CW	Off	Off	On	On	0,000020
1933,493410	0x31	Stop	CW	Off	Off	Off	On	0,100060
1933,593470	0x33	Stop	CW	Off	Off	On	On	0,000020
1933,593490	0x31	Stop	CW	Off	Off	Off	On	0,099935
1933,693425	0x33	Stop	CW	Off	Off	On	On	0,000020
1933,693445	0x31	Stop	CW	Off	Off	Off	On	0,100060
1933,793505	0x33	Stop	CW	Off	Off	On	On	0,000020
1933,793525	0x31	Stop	CW	Off	Off	Off	On	0,100060
1933,893585	0x33	Stop	CW	Off	Off	On	On	0,000020
1933,893605	0x31	Stop	CW	Off	Off	Off	On	0,099930
1933,993535	0x33	Stop	CW	Off	Off	On	On	0,000020
1933,993555	0x31	Stop	CW	Off	Off	Off	On	0,100070
1934,093625	0x33	Stop	CW	Off	Off	On	On	0,000020
1934,093645	0x31	Stop	CW	Off	Off	Off	On	0,099945
1934,193590	0x33	Stop	CW	Off	Off	On	On	0,000020
1934,193610	0x31	Stop	CW	Off	Off	Off	On	0,099990
1934,293600	0x33	Stop	CW	Off	Off	On	On	0,000015
1934,293615	0x31	Stop	CW	Off	Off	Off	On	0,100065
1934,393680	0x33	Stop	CW	Off	Off	On	On	0,000020
1934,393700	0x31	Stop	CW	Off	Off	Off	On	0,099935
1934,493635	0x33	Stop	CW	Off	Off	On	On	0,000020
1934,493655	0x31	Stop	CW	Off	Off	Off	On	0,100055
1934,593710	0x33	Stop	CW	Off	Off	On	On	0,000020
1934,593730	0x31	Stop	CW	Off	Off	Off	On	0,099935
1934,693665	0x33	Stop	CW	Off	Off	On	On	0,000020
1934,693685	0x31	Stop	CW	Off	Off	Off	On	0,100060
1934,793745	0x33	Stop	CW	Off	Off	On	On	0,000020
1934,793765	0x31	Stop	CW	Off	Off	Off	On	0,100065
1934,893830	0x33	Stop	CW	Off	Off	On	On	0,000020
1934,893850	0x31	Stop	CW	Off	Off	Off	On	0,099930
1934,993780	0x33	Stop	CW	Off	Off	On	On	0,000020
1934,993800	0x31	Stop	CW	Off	Off	Off	On	0,100065
1935,093865	0x33	Stop	CW	Off	Off	On	On	0,000020
1935,093885	0x31	Stop	CW	Off	Off	Off	On	0,099950
1935,193835	0x33	Stop	CW	Off	Off	On	On	0,000020
1935,193855	0x31	Stop	CW	Off	Off	Off	On	0,099985
1935,293840	0x33	Stop	CW	Off	Off	On	On	0,000020
1935,293860	0x31	Stop	CW	Off	Off	Off	On	0,100060
1935,393920	0x33	Stop	CW	Off	Off	On	On	0,000015
1935,393935	0x31	Stop	CW	Off	Off	Off	On	0,099940
1935,493875	0x33	Stop	CW	Off	Off	On	On	0,000020
1935,493895	0x31	Stop	CW	Off	Off	Off	On	0,100060
1935,593955	0x33	Stop	CW	Off	Off	On	On	0,000015
1935,593970	0x31	Stop	CW	Off	Off	Off	On	0,099940
1935,693910	0x33	Stop	CW	Off	Off	On	On	0,000015
1935,693925	0x31	Stop	CW	Off	Off	Off	On	0,100065
1935,793990	0x33	Stop	CW	Off	Off	On	On	0,000020
1935,794010	0x31	Stop	CW	Off	Off	Off	On	0,100060
1935,894070	0x33	Stop	CW	Off	Off	On	On	0,000020
1935,894090	0x31	Stop	CW	Off	Off	Off	On	0,099935
1935,994025	0x33	Stop	CW	Off	Off	On	On	0,000015
1935,994040	0x31	Stop	CW	Off	Off	Off	On	0,100065
1936,094105	0x33	Stop	CW	Off	Off	On	On	0,000020
1936,094125	0x31	Stop	CW	Off	Off	Off	On	0,099950
1936,194075	0x33	Stop	CW	Off	Off	On	On	0,000020
1936,194095	0x31	Stop	CW	Off	Off	Off	On	0,099990
1936,294085	0x33	Stop	CW	Off	Off	On	On	0,000020
1936,294105	0x31	Stop	CW	Off	Off	Off	On	0,100055
1936,394160	0x33	Stop	CW	Off	Off	On	On	0,000020
1936,394180	0x31	Stop	CW	Off	Off	Off	On	0,099940
1936,494120	0x33	Stop	CW	Off	Off	On	On	0,000020
1936,494140	0x31	Stop	CW	Off	Off	Off	On	0,100055
1936,594195	0x33	Stop	CW	Off	Off	On	On	0,000020
1936,594215	0x31	Stop	CW	Off	Off	Off	On	0,099935
1936,694150	0x33	Stop	CW	Off	Off	On	On	0,000020
1936,694170	0x31	Stop	CW	Off	Off	Off	On	0,100060
1936,794230	0x33	Stop	CW	Off	Off	On	On	0,000015
1936,794245	0x31	Stop	CW	Off	Off	Off	On	0,100075
1936,894320	0x33	Stop	CW	Off	Off	On	On	0,000020
1936,894340	0x31	Stop	CW	Off	Off	Off	On	0,099930
1936,994270	0x33	Stop	CW	Off	Off	On	On	0,000020
1936,994290	0x31	Stop	CW	Off	Off	Off	On	0,100060
1937,094350	0x33	Stop	CW	Off	Off	On	On	0,000015
1937,094365	0x31	Stop	CW	Off	Off	Off	On	0,099960
1937,194325	0x33	Stop	CW	Off	Off	On	On	0,000020
1937,194345	0x31	Stop	CW	Off	Off	Off	On	0,099985
1937,294330	0x33	Stop	CW	Off	Off	On	On	0,000020
1937,294350	0x31	Stop	CW	Off	Off	Off	On	0,100060
1937,394410	0x33	Stop	CW	Off	Off	On	On	0,000020
1937,394430	0x31	Stop	CW	Off	Off	Off	On	0,099935
1937,494365	0x33	Stop	CW	Off	Off	On	On	0,000015
1937,494380	0x31	Stop	CW	Off	Off	Off	On	0,100065
1937,594445	0x33	Stop	CW	Off	Off	On	On	0,000020
1937,594465	0x31	Stop	CW	Off	Off	Off	On	0,099935
1937,694400	0x33	Stop	CW	Off	Off	On	On	0,000020
1937,694420	0x31	Stop	CW	Off	Off	Off	On	0,100060
1937,794480	0x33	Stop	CW	Off	Off	On	On	0,000015
1937,794495	0x31	Stop	CW	Off	Off	Off	On	0,100070
1937,894565	0x33	Stop	CW	Off	Off	On	On	0,000020
1937,894585	0x31	Stop	CW	Off	Off	Off	On	0,099930
1937,994515	0x33	Stop	CW	Off	Off	On	On	0,000020
1937,994535	0x31	Stop	CW	Off	Off	Off	On	0,100065
1938,094600	0x33	Stop	CW	Off	Off	On	On	0,000015
1938,094615	0x31	Stop	CW	Off	Off	Off	On	0,099950
1938,194565	0x33	Stop	CW	Off	Off	On	On	0,000020
1938,194585	0x31	Stop	CW	Off	Off	Off	On	0,099990
1938,294575	0x33	Stop	CW	Off	Off	On	On	0,000020
1938,294595	0x31	Stop	CW	Off	Off	Off	On	0,100055
1938,394650	0x33	Stop	CW	Off	Off	On	On	0,000020
1938,394670	0x31	Stop	CW	Off	Off	Off	On	0,099935
1938,494605	0x33	Stop	CW	Off	Off	On	On	0,000020
1938,494625	0x31	Stop	CW	Off	Off	Off	On	0,100065
1938,594690	0x33	Stop	CW	Off	Off	On	On	0,000015
1938,594705	0x31	Stop	CW	Off	Off	Off	On	0,099935
1938,694640	0x33	Stop	CW	Off	Off	On	On	0,000020
1938,694660	0x31	Stop	CW	Off	Off	Off	On	0,100060
1938,794720	0x33	Stop	CW	Off	Off	On	On	0,000020
1938,794740	0x31	Stop	CW	Off	Off	Off	On	0,100065
1938,894805	0x33	Stop	CW	Off	Off	On	On	0,000020
1938,894825	0x31	Stop	CW	Off	Off	Off	On	0,099935
1938,994760	0x33	Stop	CW	Off	Off	On	On	0,000015
1938,994775	0x31	Stop	CW	Off	Off	Off	On	0,100065
1939,094840	0x33	Stop	CW	Off	Off	On	On	0,000020
1939,094860	0x31	Stop	CW	Off	Off	Off	On	0,099945
1939,194805	0x33	Stop	CW	Off	Off	On	On	0,000020
1939,194825	0x31	Stop	CW	Off	Off	Off	On	0,099990
1939,294815	0x33	Stop	CW	Off	Off	On	On	0,000020
1939,294835	0x31	Stop	CW	Off	Off	Off	On	0,100060
1939,394895	0x33	Stop	CW	Off	Off	On	On	0,000020
1939,394915	0x31	Stop	CW	Off	Off	Off	On	0,099935
1939,494850	0x33	Stop	CW	Off	Off	On	On	0,000015
1939,494865	0x31	Stop	CW	Off	Off	Off	On	0,100060
1939,594925	0x33	Stop	CW	Off	Off	On	On	0,000020
1939,594945	0x31	Stop	CW	Off	Off	Off	On	0,099940
1939,694885	0x33	Stop	CW	Off	Off	On	On	0,000020
1939,694905	0x31	Stop	CW	Off	Off	Off	On	0,100055
1939,794960	0x33	Stop	CW	Off	Off	On	On	0,000020
1939,794980	0x31	Stop	CW	Off	Off	Off	On	0,100065
1939,895045	0x33	Stop	CW	Off	Off	On	On	0,000020
1939,895065	0x31	Stop	CW	Off	Off	Off	On	0,099935
1939,995000	0x33	Stop	CW	Off	Off	On	On	0,000020
1939,995020	0x31	Stop	CW	Off	Off	Off	On	0,100060
1940,095080	0x33	Stop	CW	Off	Off	On	On	0,000020
1940,095100	0x31	Stop	CW	Off	Off	Off	On	0,099945
1940,195045	0x33	Stop	CW	Off	Off	On	On	0,000020
1940,195065	0x31	Stop	CW	Off	Off	Off	On	0,099990
1940,295055	0x33	Stop	CW	Off	Off	On	On	0,000020
1940,295075	0x31	Stop	CW	Off	Off	Off	On	0,100060
1940,395135	0x33	Stop	CW	Off	Off	On	On	0,000020
1940,395155	0x31	Stop	CW	Off	Off	Off	On	0,099935
1940,495090	0x33	Stop	CW	Off	Off	On	On	0,000020
1940,495110	0x31	Stop	CW	Off	Off	Off	On	0,100060
1940,595170	0x33	Stop	CW	Off	Off	On	On	0,000020
1940,595190	0x31	Stop	CW	Off	Off	Off	On	0,099935
1940,695125	0x33	Stop	CW	Off	Off	On	On	0,000020
1940,695145	0x31	Stop	CW	Off	Off	Off	On	0,100060
1940,795205	0x33	Stop	CW	Off	Off	On	On	0,000015
1940,795220	0x31	Stop	CW	Off	Off	Off	On	0,100065
1940,895285	0x33	Stop	CW	Off	Off	On	On	0,000020
1940,895305	0x31	Stop	CW	Off	Off	Off	On	0,099930
1940,995235	0x33	Stop	CW	Off	Off	On	On	0,000020
1940,995255	0x31	Stop	CW	Off	Off	Off	On	0,100075
1941,095330	0x33	Stop	CW	Off	Off	On	On	0,000020
1941,095350	0x31	Stop	CW	Off	Off	Off	On	0,099945
1941,195295	0x33	Stop	CW	Off	Off	On	On	0,000020
1941,195315	0x31	Stop	CW	Off	Off	Off	On	0,099980
1941,295295	0x33	Stop	CW	Off	Off	On	On	0,000020
1941,295315	0x31	Stop	CW	Off	Off	Off	On	0,100070
1941,395385	0x33	Stop	CW	Off	Off	On	On	0,000020
1941,395405	0x31	Stop	CW	Off	Off	Off	On	0,099935
1941,495340	0x33	Stop	CW	Off	Off	On	On	0,000020
1941,495360	0x31	Stop	CW	Off	Off	Off	On	0,100055
1941,595415	0x33	Stop	CW	Off	Off	On	On	0,000020
1941,595435	0x31	Stop	CW	Off	Off	Off	On	0,099935
1941,695370	0x33	Stop	CW	Off	Off	On	On	0,000020
1941,695390	0x31	Stop	CW	Off	Off	Off	On	0,100065
1941,795455	0x33	Stop	CW	Off	Off	On	On	0,000020
1941,795475	0x31	Stop	CW	Off	Off	Off	On	0,099935
1941,895410	0x33	Stop	CW	Off	Off	On	On	0,000015
1941,895425	0x31	Stop	CW	Off	Off	Off	On	0,100060
1941,995485	0x33	Stop	CW	Off	Off	On	On	0,000020
1941,995505	0x31	Stop	CW	Off	Off	Off	On	0,100070
1942,095575	0x33	Stop	CW	Off	Off	On	On	0,000020
1942,095595	0x31	Stop	CW	Off	Off	Off	On	0,099945
1942,195540	0x33	Stop	CW	Off	Off	On	On	0,000020
1942,195560	0x31	Stop	CW	Off	Off	Off	On	0,099985
1942,295545	0x33	Stop	CW	Off	Off	On	On	0,000020
1942,295565	0x31	Stop	CW	Off	Off	Off	On	0,100055
1942,395620	0x33	Stop	CW	Off	Off	On	On	0,000020
1942,395640	0x31	Stop	CW	Off	Off	Off	On	0,099940
1942,495580	0x33	Stop	CW	Off	Off	On	On	0,000020
1942,495600	0x31	Stop	CW	Off	Off	Off	On	0,100060
1942,595660	0x33	Stop	CW	Off	Off	On	On	0,000020
1942,595680	0x31	Stop	CW	Off	Off	Off	On	0,099935
1942,695615	0x33	Stop	CW	Off	Off	On	On	0,000015
1942,695630	0x31	Stop	CW	Off	Off	Off	On	0,100065
1942,795695	0x33	Stop	CW	Off	Off	On	On	0,000020
1942,795715	0x31	Stop	CW	Off	Off	Off	On	0,099935
1942,895650	0x33	Stop	CW	Off	Off	On	On	0,000020
1942,895670	0x31	Stop	CW	Off	Off	Off	On	0,100060
1942,995730	0x33	Stop	CW	Off	Off	On	On	0,000015
1942,995745	0x31	Stop	CW	Off	Off	Off	On	0,100065
1943,095810	0x33	Stop	CW	Off	Off	On	On	0,000020
1943,095830	0x31	Stop	CW	Off	Off	Off	On	0,099955
1943,195785	0x33	Stop	CW	Off	Off	On	On	0,000015
1943,195800	0x31	Stop	CW	Off	Off	Off	On	0,099990
1943,295790	0x33	Stop	CW	Off	Off	On	On	0,000015
1943,295805	0x31	Stop	CW	Off	Off	Off	On	0,100060
1943,395865	0x33	Stop	CW	Off	Off	On	On	0,000020
1943,395885	0x31	Stop	CW	Off	Off	Off	On	0,099940
1943,495825	0x33	Stop	CW	Off	Off	On	On	0,000020
1943,495845	0x31	Stop	CW	Off	Off	Off	On	0,100060
1943,595905	0x33	Stop	CW	Off	Off	On	On	0,000015
1943,595920	0x31	Stop	CW	Off	Off	Off	On	0,099935
1943,695855	0x33	Stop	CW	Off	Off	On	On	0,000020
1943,695875	0x31	Stop	CW	Off	Off	Off	On	0,100060
1943,795935	0x33	Stop	CW	Off	Off	On	On	0,000020
1943,795955	0x31	Stop	CW	Off	Off	Off	On	0,100070
1943,896025	0x33	Stop	CW	Off	Off	On	On	0,000015
1943,896040	0x31	Stop	CW	Off	Off	Off	On	0,099930
1943,995970	0x33	Stop	CW	Off	Off	On	On	0,000020
1943,995990	0x31	Stop	CW	Off	Off	Off	On	0,100065
1944,096055	0x33	Stop	CW	Off	Off	On	On	0,000020
1944,096075	0x31	Stop	CW	Off	Off	Off	On	0,099950
1944,196025	0x33	Stop	CW	Off	Off	On	On	0,000020
1944,196045	0x31	Stop	CW	Off	Off	Off	On	0,099985
1944,296030	0x33	Stop	CW	Off	Off	On	On	0,000020
1944,296050	0x31	Stop	CW	Off	Off	Off	On	0,100060
1944,396110	0x33	Stop	CW	Off	Off	On	On	0,000015
1944,396125	0x31	Stop	CW	Off	Off	Off	On	0,099935
1944,496060	0x33	Stop	CW	Off	Off	On	On	0,000020
1944,496080	0x31	Stop	CW	Off	Off	Off	On	0,100065
1944,596145	0x33	Stop	CW	Off	Off	On	On	0,000020
1944,596165	0x31	Stop	CW	Off	Off	Off	On	0,099935
1944,696100	0x33	Stop	CW	Off	Off	On	On	0,000020
1944,696120	0x31	Stop	CW	Off	Off	Off	On	0,100055
1944,796175	0x33	Stop	CW	Off	Off	On	On	0,000020
1944,796195	0x31	Stop	CW	Off	Off	Off	On	0,100070
1944,896265	0x33	Stop	CW	Off	Off	On	On	0,000020
1944,896285	0x31	Stop	CW	Off	Off	Off	On	0,099930
1944,996215	0x33	Stop	CW	Off	Off	On	On	0,000020
1944,996235	0x31	Stop	CW	Off	Off	Off	On	0,100060
1945,096295	0x33	Stop	CW	Off	Off	On	On	0,000020
1945,096315	0x31	Stop	CW	Off	Off	Off	On	0,099950
1945,196265	0x33	Stop	CW	Off	Off	On	On	0,000015
1945,196280	0x31	Stop	CW	Off	Off	Off	On	0,100000
1945,296280	0x33	Stop	CW	Off	Off	On	On	0,000020
1945,296300	0x31	Stop	CW	Off	Off	Off	On	0,100055
1945,396355	0x33	Stop	CW	Off	Off	On	On	0,000020
1945,396375	0x31	Stop	CW	Off	Off	Off	On	0,099930
1945,496305	0x33	Stop	CW	Off	Off	On	On	0,000020
1945,496325	0x31	Stop	CW	Off	Off	Off	On	0,100065
1945,596390	0x33	Stop	CW	Off	Off	On	On	0,000020
1945,596410	0x31	Stop	CW	Off	Off	Off	On	0,099940
1945,696350	0x33	Stop	CW	Off	Off	On	On	0,000015
1945,696365	0x31	Stop	CW	Off	Off	Off	On	0,100060
1945,796425	0x33	Stop	CW	Off	Off	On	On	0,000020
1945,796445	0x31	Stop	CW	Off	Off	Off	On	0,099935
1945,896380	0x33	Stop	CW	Off	Off	On	On	0,000020
1945,896400	0x31	Stop	CW	Off	Off	Off	On	0,100060
1945,996460	0x33	Stop	CW	Off	Off	On	On	0,000020
1945,996480	0x31	Stop	CW	Off	Off	Off	On	0,100065
1946,096545	0x33	Stop	CW	Off	Off	On	On	0,000020
1946,096565	0x31	Stop	CW	Off	Off	Off	On	0,099945
1946,196510	0x33	Stop	CW	Off	Off	On	On	0,000020
1946,196530	0x31	Stop	CW	Off	Off	Off	On	0,099990
1946,296520	0x33	Stop	CW	Off	Off	On	On	0,000020
1946,296540	0x31	Stop	CW	Off	Off	Off	On	0,100060
1946,396600	0x33	Stop	CW	Off	Off	On	On	0,000015
1946,396615	0x31	Stop	CW	Off	Off	Off	On	0,099935
1946,496550	0x33	Stop	CW	Off	Off	On	On	0,000015
1946,496565	0x31	Stop	CW	Off	Off	Off	On	0,100060
1946,596625	0x33	Stop	CW	Off	Off	On	On	0,000020
1946,596645	0x31	Stop	CW	Off	Off	Off	On	0,099940
1946,696585	0x33	Stop	CW	Off	Off	On	On	0,000020
1946,696605	0x31	Stop	CW	Off	Off	Off	On	0,100055
1946,796660	0x33	Stop	CW	Off	Off	On	On	0,000020
1946,796680	0x31	Stop	CW	Off	Off	Off	On	0,100065
1946,896745	0x33	Stop	CW	Off	Off	On	On	0,000015
1946,896760	0x31	Stop	CW	Off	Off	Off	On	0,099940
1946,996700	0x33	Stop	CW	Off	Off	On	On	0,000015
1946,996715	0x31	Stop	CW	Off	Off	Off	On	0,100065
1947,096780	0x33	Stop	CW	Off	Off	On	On	0,000020
1947,096800	0x31	Stop	CW	Off	Off	Off	On	0,099945
1947,196745	0x33	Stop	CW	Off	Off	On	On	0,000020
1947,196765	0x31	Stop	CW	Off	Off	Off	On	0,099990
1947,296755	0x33	Stop	CW	Off	Off	On	On	0,000020
1947,296775	0x31	Stop	CW	Off	Off	Off	On	0,100060
1947,396835	0x33	Stop	CW	Off	Off	On	On	0,000020
1947,396855	0x31	Stop	CW	Off	Off	Off	On	0,099935
1947,496790	0x33	Stop	CW	Off	Off	On	On	0,000020
1947,496810	0x31	Stop	CW	Off	Off	Off	On	0,100060
1947,596870	0x33	Stop	CW	Off	Off	On	On	0,000015
1947,596885	0x31	Stop	CW	Off	Off	Off	On	0,099940
1947,696825	0x33	Stop	CW	Off	Off	On	On	0,000020
1947,696845	0x31	Stop	CW	Off	Off	Off	On	0,100060
1947,796905	0x33	Stop	CW	Off	Off	On	On	0,000015
1947,796920	0x31	Stop	CW	Off	Off	Off	On	0,100065
1947,896985	0x33	Stop	CW	Off	Off	On	On	0,000020
1947,897005	0x31	Stop	CW	Off	Off	Off	On	0,099930
1947,996935	0x33	Stop	CW	Off	Off	On	On	0,000020
1947,996955	0x31	Stop	CW	Off	Off	Off	On	0,100070
1948,097025	0x33	Stop	CW	Off	Off	On	On	0,000020
1948,097045	0x31	Stop	CW	Off	Off	Off	On	0,099945
1948,196990	0x33	Stop	CW	Off	Off	On	On	0,000020
1948,197010	0x31	Stop	CW	Off	Off	Off	On	0,099985
1948,296995	0x33	Stop	CW	Off	Off	On	On	0,000020
1948,297015	0x31	Stop	CW	Off	Off	Off	On	0,100065
1948,397080	0x33	Stop	CW	Off	Off	On	On	0,000020
1948,397100	0x31	Stop	CW	Off	Off	Off	On	0,099935
1948,497035	0x33	Stop	CW	Off	Off	On	On	0,000020
1948,497055	0x31	Stop	CW	Off	Off	Off	On	0,100055
1948,597110	0x33	Stop	CW	Off	Off	On	On	0,000020
1948,597130	0x31	Stop	CW	Off	Off	Off	On	0,099935
1948,697065	0x33	Stop	CW	Off	Off	On	On	0,000020
1948,697085	0x31	Stop	CW	Off	Off	Off	On	0,100060
1948,797145	0x33	Stop	CW	Off	Off	On	On	0,000020
1948,797165	0x31	Stop	CW	Off	Off	Off	On	0,100065
1948,897230	0x33	Stop	CW	Off	Off	On	On	0,000020
1948,897250	0x31	Stop	CW	Off	Off	Off	On	0,099930
1948,997180	0x33	Stop	CW	Off	Off	On	On	0,000020
1948,997200	0x31	Stop	CW	Off	Off	Off	On	0,100065
1949,097265	0x33	Stop	CW	Off	Off	On	On	0,000020
1949,097285	0x31	Stop	CW	Off	Off	Off	On	0,099950
1949,197235	0x33	Stop	CW	Off	Off	On	On	0,000015
1949,197250	0x31	Stop	CW	Off	Off	Off	On	0,099990
1949,297240	0x33	Stop	CW	Off	Off	On	On	0,000020
1949,297260	0x31	Stop	CW	Off	Off	Off	On	0,100055
1949,397315	0x33	Stop	CW	Off	Off	On	On	0,000020
1949,397335	0x31	Stop	CW	Off	Off	Off	On	0,099945
